fecha,zona,lluvia_madrugada,lluvia_mannana,lluvia_tarde,lluvia_noche,trafico_pesado,medio_transporte
2024-03-14,wrflaestrella,MEDIA,ALTA,BAJA,MEDIA,True,MOTO
2024-03-14,wrfitagui,MEDIA,BAJA,MEDIA,BAJA,True,MOTO
2024-03-14,wrfgirardota,MEDIA,BAJA,BAJA,ALTA,False,CARRO
2024-03-14,wrfenvigado,ALTA,BAJA,BAJA,MEDIA,True,MOTO
2024-03-14,wrfcopacabana,BAJA,MEDIA,ALTA,MEDIA,False,CARRO
2024-03-14,wrfcaldas,MEDIA,BAJA,MEDIA,BAJA,True,MOTO
2024-03-14,wrfbello,BAJA,MEDIA,BAJA,MEDIA,True,MOTO
2024-03-14,wrfbarbosa,MEDIA,BAJA,BAJA,MEDIA,False,MOTO
2024-03-15,wrfsabaneta,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-03-15,wrfpalmitas,MEDIA,BAJA,ALTA,MEDIA,False,CARRO
2024-03-15,wrfmedOriente,MEDIA,MEDIA,MEDIA,BAJA,False,CARRO
2024-03-15,wrfmedOccidente,BAJA,BAJA,MEDIA,BAJA,True,MOTO
2024-03-15,wrfmedCentro,MEDIA,MEDIA,BAJA,BAJA,False,CARRO
2024-03-15,wrflaestrella,BAJA,BAJA,MEDIA,ALTA,True,MOTO
2024-03-15,wrfitagui,MEDIA,MEDIA,BAJA,BAJA,False,CARRO
2024-03-15,wrfgirardota,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-03-15,wrfenvigado,ALTA,BAJA,MEDIA,MEDIA,True,MOTO
2024-03-15,wrfcopacabana,BAJA,MEDIA,BAJA,MEDIA,True,MOTO
2024-03-15,wrfcaldas,BAJA,ALTA,MEDIA,BAJA,True,MOTO
2024-03-15,wrfbello,MEDIA,BAJA,BAJA,BAJA,True,MOTO
2024-03-15,wrfbarbosa,ALTA,BAJA,BAJA,BAJA,True,MOTO
2024-03-16,wrfsabaneta,BAJA,MEDIA,BAJA,BAJA,False,MOTO
2024-03-16,wrfpalmitas,MEDIA,BAJA,MEDIA,BAJA,True,CARRO
2024-03-16,wrfmedOriente,ALTA,MEDIA,MEDIA,BAJA,False,CARRO
2024-03-16,wrfmedOccidente,BAJA,MEDIA,BAJA,MEDIA,True,CARRO
2024-03-16,wrfmedCentro,BAJA,MEDIA,MEDIA,BAJA,True,MOTO
2024-03-16,wrflaestrella,ALTA,BAJA,BAJA,BAJA,True,MOTO
2024-03-16,wrfitagui,BAJA,BAJA,BAJA,BAJA,False,MOTO
2024-03-16,wrfgirardota,MEDIA,BAJA,MEDIA,BAJA,True,MOTO
2024-03-16,wrfenvigado,ALTA,BAJA,MEDIA,BAJA,True,MOTO
2024-03-16,wrfcopacabana,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-03-16,wrfcaldas,BAJA,ALTA,BAJA,BAJA,True,MOTO
2024-03-16,wrfbello,ALTA,BAJA,BAJA,BAJA,True,MOTO
2024-03-16,wrfbarbosa,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-03-17,wrfsabaneta,MEDIA,ALTA,BAJA,MEDIA,True,MOTO
2024-03-17,wrfpalmitas,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-03-17,wrfmedOriente,BAJA,BAJA,BAJA,BAJA,False,CARRO
2024-03-17,wrfmedOccidente,MEDIA,BAJA,BAJA,MEDIA,True,CARRO
2024-03-17,wrfmedCentro,BAJA,BAJA,ALTA,ALTA,False,CARRO
2024-03-17,wrflaestrella,BAJA,BAJA,BAJA,BAJA,False,CARRO
2024-03-17,wrfitagui,BAJA,MEDIA,MEDIA,BAJA,True,MOTO
2024-03-17,wrfgirardota,BAJA,BAJA,MEDIA,BAJA,False,CARRO
2024-03-17,wrfenvigado,ALTA,BAJA,MEDIA,ALTA,False,MOTO
2024-03-17,wrfcopacabana,BAJA,MEDIA,MEDIA,BAJA,True,MOTO
2024-03-17,wrfcaldas,BAJA,MEDIA,MEDIA,BAJA,True,MOTO
2024-03-17,wrfbello,MEDIA,BAJA,BAJA,MEDIA,True,MOTO
2024-03-17,wrfbarbosa,MEDIA,MEDIA,BAJA,BAJA,True,MOTO
2024-03-18,wrfsabaneta,MEDIA,MEDIA,MEDIA,BAJA,True,MOTO
2024-03-18,wrfpalmitas,BAJA,BAJA,BAJA,BAJA,False,CARRO
2024-03-18,wrfmedOriente,MEDIA,BAJA,MEDIA,BAJA,False,CARRO
2024-03-18,wrfmedOccidente,MEDIA,ALTA,MEDIA,BAJA,False,MOTO
2024-03-18,wrfmedCentro,MEDIA,BAJA,MEDIA,MEDIA,False,CARRO
2024-03-18,wrflaestrella,MEDIA,BAJA,BAJA,BAJA,True,MOTO
2024-03-18,wrfitagui,ALTA,MEDIA,ALTA,BAJA,False,CARRO
2024-03-18,wrfgirardota,BAJA,MEDIA,BAJA,BAJA,True,MOTO
2024-03-18,wrfenvigado,BAJA,BAJA,MEDIA,BAJA,False,CARRO
2024-03-18,wrfcopacabana,MEDIA,ALTA,BAJA,BAJA,False,MOTO
2024-03-18,wrfcaldas,ALTA,MEDIA,MEDIA,BAJA,False,MOTO
2024-03-18,wrfbello,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-03-18,wrfbarbosa,BAJA,MEDIA,MEDIA,BAJA,False,MOTO
2024-03-19,wrfsabaneta,ALTA,BAJA,BAJA,ALTA,True,CARRO
2024-03-19,wrfpalmitas,MEDIA,MEDIA,BAJA,MEDIA,True,CARRO
2024-03-19,wrfmedOriente,ALTA,ALTA,ALTA,ALTA,False,CARRO
2024-03-19,wrfmedOccidente,MEDIA,ALTA,BAJA,BAJA,False,CARRO
2024-03-19,wrfmedCentro,MEDIA,MEDIA,BAJA,ALTA,False,MOTO
2024-03-19,wrflaestrella,BAJA,MEDIA,BAJA,BAJA,True,MOTO
2024-03-19,wrfitagui,BAJA,ALTA,BAJA,MEDIA,True,MOTO
2024-03-19,wrfgirardota,ALTA,BAJA,BAJA,ALTA,False,MOTO
2024-03-19,wrfenvigado,ALTA,MEDIA,ALTA,MEDIA,False,CARRO
2024-03-19,wrfcopacabana,BAJA,BAJA,BAJA,BAJA,True,CARRO
2024-03-19,wrfcaldas,BAJA,MEDIA,BAJA,BAJA,True,MOTO
2024-03-19,wrfbello,MEDIA,MEDIA,BAJA,BAJA,True,MOTO
2024-03-19,wrfbarbosa,ALTA,BAJA,BAJA,MEDIA,False,MOTO
2024-03-20,wrfsabaneta,MEDIA,MEDIA,BAJA,BAJA,False,CARRO
2024-03-20,wrfpalmitas,BAJA,BAJA,MEDIA,BAJA,True,MOTO
2024-03-20,wrfmedOriente,BAJA,BAJA,BAJA,BAJA,False,CARRO
2024-03-20,wrfmedOccidente,MEDIA,MEDIA,BAJA,BAJA,False,MOTO
2024-03-20,wrfmedCentro,MEDIA,BAJA,BAJA,MEDIA,True,MOTO
2024-03-20,wrflaestrella,BAJA,MEDIA,BAJA,ALTA,False,MOTO
2024-03-20,wrfitagui,MEDIA,BAJA,MEDIA,ALTA,True,MOTO
2024-03-20,wrfgirardota,BAJA,BAJA,BAJA,ALTA,True,MOTO
2024-03-20,wrfenvigado,MEDIA,MEDIA,ALTA,MEDIA,False,MOTO
2024-03-20,wrfcopacabana,BAJA,BAJA,BAJA,MEDIA,False,CARRO
2024-03-20,wrfcaldas,BAJA,ALTA,BAJA,BAJA,True,MOTO
2024-03-20,wrfbello,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-03-20,wrfbarbosa,BAJA,BAJA,BAJA,BAJA,False,MOTO
2024-03-21,wrfsabaneta,MEDIA,BAJA,BAJA,MEDIA,True,MOTO
2024-03-21,wrfpalmitas,BAJA,BAJA,ALTA,BAJA,False,CARRO
2024-03-21,wrfmedOriente,ALTA,BAJA,BAJA,BAJA,False,MOTO
2024-03-21,wrfmedOccidente,MEDIA,BAJA,BAJA,BAJA,False,MOTO
2024-03-21,wrfmedCentro,MEDIA,ALTA,BAJA,MEDIA,False,MOTO
2024-03-21,wrflaestrella,BAJA,MEDIA,BAJA,MEDIA,False,MOTO
2024-03-21,wrfitagui,MEDIA,ALTA,MEDIA,BAJA,True,MOTO
2024-03-21,wrfgirardota,MEDIA,MEDIA,ALTA,ALTA,True,MOTO
2024-03-21,wrfenvigado,ALTA,BAJA,MEDIA,ALTA,False,CARRO
2024-03-21,wrfcopacabana,MEDIA,MEDIA,BAJA,ALTA,False,MOTO
2024-03-21,wrfcaldas,ALTA,BAJA,MEDIA,BAJA,True,CARRO
2024-03-21,wrfbello,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-03-21,wrfbarbosa,BAJA,BAJA,BAJA,MEDIA,False,CARRO
2024-03-22,wrfsabaneta,BAJA,ALTA,BAJA,MEDIA,True,MOTO
2024-03-22,wrfpalmitas,MEDIA,BAJA,MEDIA,MEDIA,True,MOTO
2024-03-22,wrfmedOriente,MEDIA,BAJA,MEDIA,MEDIA,False,MOTO
2024-03-22,wrfmedOccidente,MEDIA,BAJA,BAJA,MEDIA,True,CARRO
2024-03-22,wrfmedCentro,ALTA,BAJA,MEDIA,MEDIA,False,CARRO
2024-03-22,wrflaestrella,MEDIA,MEDIA,BAJA,MEDIA,False,CARRO
2024-03-22,wrfitagui,BAJA,MEDIA,MEDIA,ALTA,True,MOTO
2024-03-22,wrfgirardota,BAJA,BAJA,BAJA,BAJA,True,CARRO
2024-03-22,wrfenvigado,ALTA,MEDIA,BAJA,MEDIA,False,MOTO
2024-03-22,wrfcopacabana,BAJA,BAJA,BAJA,BAJA,False,CARRO
2024-03-22,wrfcaldas,MEDIA,BAJA,BAJA,BAJA,False,MOTO
2024-03-22,wrfbello,BAJA,BAJA,MEDIA,ALTA,True,MOTO
2024-03-22,wrfbarbosa,BAJA,BAJA,BAJA,MEDIA,True,CARRO
2024-03-23,wrfsabaneta,BAJA,MEDIA,BAJA,BAJA,True,CARRO
2024-03-23,wrfpalmitas,BAJA,MEDIA,BAJA,BAJA,False,CARRO
2024-03-23,wrfmedOriente,MEDIA,ALTA,BAJA,BAJA,False,MOTO
2024-03-23,wrfmedOccidente,BAJA,BAJA,BAJA,ALTA,False,MOTO
2024-03-23,wrfmedCentro,BAJA,BAJA,BAJA,BAJA,False,MOTO
2024-03-23,wrflaestrella,MEDIA,ALTA,BAJA,BAJA,True,MOTO
2024-03-23,wrfitagui,MEDIA,BAJA,BAJA,ALTA,True,MOTO
2024-03-23,wrfgirardota,MEDIA,ALTA,BAJA,BAJA,False,MOTO
2024-03-23,wrfenvigado,MEDIA,BAJA,BAJA,BAJA,True,MOTO
2024-03-23,wrfcopacabana,ALTA,BAJA,BAJA,BAJA,True,MOTO
2024-03-23,wrfcaldas,MEDIA,ALTA,BAJA,MEDIA,True,MOTO
2024-03-23,wrfbello,ALTA,BAJA,MEDIA,MEDIA,False,MOTO
2024-03-23,wrfbarbosa,MEDIA,MEDIA,MEDIA,BAJA,False,MOTO
2024-03-24,wrfsabaneta,BAJA,BAJA,MEDIA,BAJA,True,MOTO
2024-03-24,wrfpalmitas,ALTA,MEDIA,MEDIA,BAJA,False,MOTO
2024-03-24,wrfmedOriente,BAJA,MEDIA,MEDIA,BAJA,True,MOTO
2024-03-24,wrfmedOccidente,ALTA,MEDIA,BAJA,BAJA,False,CARRO
2024-03-24,wrfmedCentro,ALTA,BAJA,BAJA,MEDIA,True,MOTO
2024-03-24,wrflaestrella,BAJA,MEDIA,BAJA,MEDIA,False,MOTO
2024-03-24,wrfitagui,BAJA,BAJA,BAJA,BAJA,False,MOTO
2024-03-24,wrfgirardota,MEDIA,MEDIA,BAJA,BAJA,True,MOTO
2024-03-24,wrfenvigado,BAJA,BAJA,BAJA,MEDIA,False,MOTO
2024-03-24,wrfcopacabana,MEDIA,ALTA,ALTA,MEDIA,False,CARRO
2024-03-24,wrfcaldas,BAJA,MEDIA,BAJA,MEDIA,False,CARRO
2024-03-24,wrfbello,MEDIA,MEDIA,MEDIA,MEDIA,False,CARRO
2024-03-24,wrfbarbosa,ALTA,BAJA,BAJA,MEDIA,False,CARRO
2024-03-25,wrfsabaneta,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-03-25,wrfpalmitas,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-03-25,wrfmedOriente,BAJA,ALTA,MEDIA,BAJA,False,CARRO
2024-03-25,wrfmedOccidente,BAJA,ALTA,BAJA,BAJA,True,MOTO
2024-03-25,wrfmedCentro,MEDIA,BAJA,BAJA,BAJA,True,MOTO
2024-03-25,wrflaestrella,BAJA,MEDIA,BAJA,BAJA,True,MOTO
2024-03-25,wrfitagui,BAJA,BAJA,BAJA,MEDIA,False,MOTO
2024-03-25,wrfgirardota,BAJA,MEDIA,MEDIA,ALTA,True,MOTO
2024-03-25,wrfenvigado,BAJA,BAJA,MEDIA,ALTA,True,CARRO
2024-03-25,wrfcopacabana,BAJA,BAJA,MEDIA,MEDIA,True,MOTO
2024-03-25,wrfcaldas,MEDIA,MEDIA,BAJA,MEDIA,False,CARRO
2024-03-25,wrfbello,BAJA,BAJA,ALTA,ALTA,False,CARRO
2024-03-25,wrfbarbosa,ALTA,BAJA,MEDIA,MEDIA,True,MOTO
2024-03-26,wrfsabaneta,BAJA,BAJA,MEDIA,MEDIA,True,MOTO
2024-03-26,wrfpalmitas,MEDIA,BAJA,BAJA,BAJA,True,CARRO
2024-03-26,wrfmedOriente,BAJA,MEDIA,MEDIA,BAJA,False,MOTO
2024-03-26,wrfmedOccidente,BAJA,MEDIA,BAJA,MEDIA,True,MOTO
2024-03-26,wrfmedCentro,MEDIA,BAJA,BAJA,BAJA,False,MOTO
2024-03-26,wrflaestrella,BAJA,BAJA,ALTA,BAJA,True,CARRO
2024-03-26,wrfitagui,MEDIA,MEDIA,BAJA,BAJA,False,CARRO
2024-03-26,wrfgirardota,MEDIA,MEDIA,BAJA,MEDIA,True,MOTO
2024-03-26,wrfenvigado,BAJA,BAJA,BAJA,BAJA,False,CARRO
2024-03-26,wrfcopacabana,MEDIA,BAJA,MEDIA,BAJA,False,CARRO
2024-03-26,wrfcaldas,MEDIA,ALTA,MEDIA,MEDIA,False,MOTO
2024-03-26,wrfbello,BAJA,BAJA,BAJA,BAJA,False,CARRO
2024-03-26,wrfbarbosa,MEDIA,BAJA,MEDIA,MEDIA,False,CARRO
2024-03-27,wrfsabaneta,BAJA,MEDIA,BAJA,BAJA,False,MOTO
2024-03-27,wrfpalmitas,BAJA,MEDIA,BAJA,BAJA,False,MOTO
2024-03-27,wrfmedOriente,BAJA,BAJA,BAJA,BAJA,False,CARRO
2024-03-27,wrfmedOccidente,MEDIA,BAJA,MEDIA,MEDIA,False,MOTO
2024-03-27,wrfmedCentro,MEDIA,BAJA,BAJA,ALTA,True,MOTO
2024-03-27,wrflaestrella,BAJA,MEDIA,BAJA,ALTA,True,CARRO
2024-03-27,wrfitagui,MEDIA,BAJA,BAJA,MEDIA,False,MOTO
2024-03-27,wrfgirardota,BAJA,ALTA,ALTA,MEDIA,False,CARRO
2024-03-27,wrfenvigado,MEDIA,BAJA,ALTA,BAJA,False,CARRO
2024-03-27,wrfcopacabana,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-03-27,wrfcaldas,BAJA,BAJA,MEDIA,BAJA,False,MOTO
2024-03-27,wrfbello,MEDIA,MEDIA,ALTA,ALTA,True,MOTO
2024-03-27,wrfbarbosa,BAJA,BAJA,BAJA,BAJA,False,MOTO
2024-03-28,wrfsabaneta,BAJA,MEDIA,BAJA,MEDIA,False,CARRO
2024-03-28,wrfpalmitas,BAJA,BAJA,ALTA,MEDIA,True,MOTO
2024-03-28,wrfmedOriente,MEDIA,BAJA,MEDIA,BAJA,True,MOTO
2024-03-28,wrfmedOccidente,MEDIA,BAJA,MEDIA,MEDIA,False,CARRO
2024-03-28,wrfmedCentro,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-03-28,wrflaestrella,ALTA,MEDIA,ALTA,MEDIA,False,CARRO
2024-03-28,wrfitagui,MEDIA,BAJA,MEDIA,BAJA,False,MOTO
2024-03-28,wrfgirardota,BAJA,MEDIA,MEDIA,MEDIA,False,CARRO
2024-03-28,wrfenvigado,ALTA,MEDIA,BAJA,BAJA,True,MOTO
2024-03-28,wrfcopacabana,MEDIA,ALTA,ALTA,MEDIA,True,MOTO
2024-03-28,wrfcaldas,BAJA,MEDIA,MEDIA,MEDIA,True,MOTO
2024-03-28,wrfbello,ALTA,BAJA,ALTA,MEDIA,True,MOTO
2024-03-28,wrfbarbosa,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-03-29,wrfsabaneta,MEDIA,BAJA,MEDIA,MEDIA,False,CARRO
2024-03-29,wrfpalmitas,MEDIA,BAJA,MEDIA,BAJA,False,CARRO
2024-03-29,wrfmedOriente,BAJA,BAJA,MEDIA,MEDIA,True,MOTO
2024-03-29,wrfmedOccidente,MEDIA,BAJA,BAJA,BAJA,False,CARRO
2024-03-29,wrfmedCentro,MEDIA,ALTA,BAJA,ALTA,True,MOTO
2024-03-29,wrflaestrella,ALTA,MEDIA,BAJA,MEDIA,True,MOTO
2024-03-29,wrfitagui,MEDIA,ALTA,BAJA,BAJA,True,MOTO
2024-03-29,wrfgirardota,BAJA,BAJA,ALTA,BAJA,True,MOTO
2024-03-29,wrfenvigado,BAJA,MEDIA,ALTA,MEDIA,True,MOTO
2024-03-29,wrfcopacabana,MEDIA,ALTA,BAJA,BAJA,True,MOTO
2024-03-29,wrfcaldas,MEDIA,BAJA,BAJA,BAJA,False,MOTO
2024-03-29,wrfbello,BAJA,BAJA,BAJA,BAJA,False,MOTO
2024-03-29,wrfbarbosa,MEDIA,BAJA,BAJA,BAJA,True,MOTO
2024-03-30,wrfsabaneta,ALTA,BAJA,ALTA,BAJA,True,MOTO
2024-03-30,wrfpalmitas,MEDIA,BAJA,BAJA,MEDIA,True,CARRO
2024-03-30,wrfmedOriente,MEDIA,BAJA,MEDIA,MEDIA,True,MOTO
2024-03-30,wrfmedOccidente,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-03-30,wrfmedCentro,MEDIA,MEDIA,BAJA,MEDIA,False,MOTO
2024-03-30,wrflaestrella,BAJA,BAJA,BAJA,BAJA,False,CARRO
2024-03-30,wrfitagui,BAJA,MEDIA,MEDIA,BAJA,True,MOTO
2024-03-30,wrfgirardota,ALTA,BAJA,MEDIA,ALTA,True,MOTO
2024-03-30,wrfenvigado,BAJA,BAJA,MEDIA,BAJA,True,MOTO
2024-03-30,wrfcopacabana,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-03-30,wrfcaldas,MEDIA,BAJA,BAJA,ALTA,True,MOTO
2024-03-30,wrfbello,BAJA,MEDIA,ALTA,MEDIA,True,MOTO
2024-03-30,wrfbarbosa,ALTA,BAJA,BAJA,MEDIA,True,CARRO
2024-03-31,wrfsabaneta,ALTA,BAJA,BAJA,BAJA,True,MOTO
2024-03-31,wrfpalmitas,ALTA,BAJA,MEDIA,ALTA,False,CARRO
2024-03-31,wrfmedOriente,BAJA,BAJA,BAJA,BAJA,False,MOTO
2024-03-31,wrfmedOccidente,BAJA,MEDIA,MEDIA,MEDIA,True,MOTO
2024-03-31,wrfmedCentro,MEDIA,BAJA,BAJA,MEDIA,False,MOTO
2024-03-31,wrflaestrella,MEDIA,ALTA,BAJA,BAJA,True,MOTO
2024-03-31,wrfitagui,MEDIA,MEDIA,ALTA,ALTA,True,MOTO
2024-03-31,wrfgirardota,BAJA,MEDIA,BAJA,BAJA,False,CARRO
2024-03-31,wrfenvigado,MEDIA,BAJA,BAJA,BAJA,True,MOTO
2024-03-31,wrfcopacabana,BAJA,BAJA,BAJA,BAJA,False,CARRO
2024-03-31,wrfcaldas,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-03-31,wrfbello,ALTA,ALTA,BAJA,MEDIA,False,CARRO
2024-03-31,wrfbarbosa,BAJA,BAJA,BAJA,BAJA,False,MOTO
2024-04-01,wrfsabaneta,BAJA,MEDIA,ALTA,MEDIA,False,CARRO
2024-04-01,wrfpalmitas,MEDIA,BAJA,BAJA,BAJA,False,MOTO
2024-04-01,wrfmedOriente,MEDIA,MEDIA,MEDIA,MEDIA,False,CARRO
2024-04-01,wrfmedOccidente,BAJA,BAJA,MEDIA,ALTA,True,MOTO
2024-04-01,wrfmedCentro,MEDIA,MEDIA,ALTA,BAJA,True,MOTO
2024-04-01,wrflaestrella,MEDIA,MEDIA,ALTA,BAJA,False,CARRO
2024-04-01,wrfitagui,MEDIA,MEDIA,ALTA,BAJA,False,CARRO
2024-04-01,wrfgirardota,ALTA,MEDIA,BAJA,MEDIA,True,MOTO
2024-04-01,wrfenvigado,MEDIA,MEDIA,BAJA,MEDIA,True,MOTO
2024-04-01,wrfcopacabana,BAJA,BAJA,BAJA,ALTA,False,MOTO
2024-04-01,wrfcaldas,ALTA,BAJA,BAJA,MEDIA,True,MOTO
2024-04-01,wrfbello,MEDIA,MEDIA,BAJA,MEDIA,True,MOTO
2024-04-01,wrfbarbosa,BAJA,BAJA,BAJA,MEDIA,False,MOTO
2024-04-02,wrfsabaneta,MEDIA,BAJA,MEDIA,BAJA,True,MOTO
2024-04-02,wrfpalmitas,MEDIA,BAJA,ALTA,MEDIA,False,CARRO
2024-04-02,wrfmedOriente,ALTA,MEDIA,BAJA,BAJA,False,MOTO
2024-04-02,wrfmedOccidente,BAJA,BAJA,BAJA,BAJA,False,MOTO
2024-04-02,wrfmedCentro,ALTA,BAJA,BAJA,BAJA,False,MOTO
2024-04-02,wrflaestrella,BAJA,BAJA,BAJA,BAJA,True,CARRO
2024-04-02,wrfitagui,BAJA,BAJA,MEDIA,BAJA,False,CARRO
2024-04-02,wrfgirardota,BAJA,BAJA,MEDIA,BAJA,True,CARRO
2024-04-02,wrfenvigado,BAJA,BAJA,MEDIA,MEDIA,False,MOTO
2024-04-02,wrfcopacabana,MEDIA,MEDIA,BAJA,MEDIA,True,MOTO
2024-04-02,wrfcaldas,ALTA,MEDIA,BAJA,BAJA,True,CARRO
2024-04-02,wrfbello,MEDIA,BAJA,BAJA,BAJA,False,MOTO
2024-04-02,wrfbarbosa,BAJA,ALTA,MEDIA,BAJA,False,CARRO
2024-04-03,wrfsabaneta,BAJA,BAJA,MEDIA,MEDIA,True,MOTO
2024-04-03,wrfpalmitas,ALTA,MEDIA,MEDIA,BAJA,True,MOTO
2024-04-03,wrfmedOriente,BAJA,BAJA,BAJA,BAJA,True,CARRO
2024-04-03,wrfmedOccidente,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-04-03,wrfmedCentro,BAJA,BAJA,BAJA,MEDIA,False,CARRO
2024-04-03,wrflaestrella,MEDIA,MEDIA,MEDIA,BAJA,False,CARRO
2024-04-03,wrfitagui,MEDIA,BAJA,MEDIA,BAJA,False,CARRO
2024-04-03,wrfgirardota,MEDIA,BAJA,BAJA,MEDIA,False,CARRO
2024-04-03,wrfenvigado,BAJA,MEDIA,BAJA,MEDIA,True,MOTO
2024-04-03,wrfcopacabana,ALTA,BAJA,BAJA,BAJA,True,CARRO
2024-04-03,wrfcaldas,MEDIA,BAJA,BAJA,BAJA,True,MOTO
2024-04-03,wrfbello,MEDIA,MEDIA,MEDIA,BAJA,True,MOTO
2024-04-03,wrfbarbosa,BAJA,MEDIA,MEDIA,MEDIA,False,CARRO
2024-04-04,wrfsabaneta,BAJA,MEDIA,BAJA,MEDIA,True,MOTO
2024-04-04,wrfpalmitas,MEDIA,MEDIA,BAJA,BAJA,False,MOTO
2024-04-04,wrfmedOriente,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-04-04,wrfmedOccidente,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-04-04,wrfmedCentro,ALTA,BAJA,MEDIA,MEDIA,True,MOTO
2024-04-04,wrflaestrella,MEDIA,BAJA,MEDIA,MEDIA,False,CARRO
2024-04-04,wrfitagui,BAJA,BAJA,BAJA,MEDIA,False,MOTO
2024-04-04,wrfgirardota,MEDIA,BAJA,BAJA,ALTA,True,MOTO
2024-04-04,wrfenvigado,MEDIA,BAJA,ALTA,BAJA,True,MOTO
2024-04-04,wrfcopacabana,BAJA,MEDIA,MEDIA,BAJA,False,CARRO
2024-04-04,wrfcaldas,BAJA,MEDIA,ALTA,BAJA,True,CARRO
2024-04-04,wrfbello,BAJA,MEDIA,BAJA,MEDIA,False,CARRO
2024-04-04,wrfbarbosa,MEDIA,BAJA,BAJA,BAJA,False,CARRO
2024-04-05,wrfsabaneta,BAJA,MEDIA,MEDIA,BAJA,False,CARRO
2024-04-05,wrfpalmitas,MEDIA,BAJA,BAJA,BAJA,True,MOTO
2024-04-05,wrfmedOriente,BAJA,BAJA,BAJA,BAJA,False,MOTO
2024-04-05,wrfmedOccidente,MEDIA,MEDIA,BAJA,MEDIA,True,MOTO
2024-04-05,wrfmedCentro,BAJA,BAJA,BAJA,MEDIA,False,CARRO
2024-04-05,wrflaestrella,ALTA,MEDIA,BAJA,BAJA,False,CARRO
2024-04-05,wrfitagui,MEDIA,MEDIA,MEDIA,MEDIA,True,MOTO
2024-04-05,wrfgirardota,BAJA,BAJA,MEDIA,MEDIA,False,CARRO
2024-04-05,wrfenvigado,BAJA,MEDIA,BAJA,BAJA,False,MOTO
2024-04-05,wrfcopacabana,MEDIA,BAJA,MEDIA,BAJA,True,CARRO
2024-04-05,wrfcaldas,ALTA,BAJA,BAJA,MEDIA,True,MOTO
2024-04-05,wrfbello,BAJA,BAJA,BAJA,ALTA,True,MOTO
2024-04-05,wrfbarbosa,BAJA,MEDIA,BAJA,MEDIA,True,MOTO
2024-04-06,wrfsabaneta,MEDIA,BAJA,BAJA,MEDIA,False,MOTO
2024-04-06,wrfpalmitas,BAJA,MEDIA,MEDIA,MEDIA,True,MOTO
2024-04-06,wrfmedOriente,MEDIA,MEDIA,BAJA,MEDIA,False,CARRO
2024-04-06,wrfmedOccidente,BAJA,BAJA,BAJA,BAJA,False,CARRO
2024-04-06,wrfmedCentro,ALTA,BAJA,BAJA,BAJA,True,CARRO
2024-04-06,wrflaestrella,BAJA,BAJA,BAJA,BAJA,True,MOTO
2024-04-06,wrfitagui,ALTA,BAJA,BAJA,BAJA,True,MOTO
2024-04-06,wrfgirardota,ALTA,BAJA,BAJA,MEDIA,False,CARRO
2024-04-06,wrfenvigado,ALTA,ALTA,BAJA,ALTA,False,MOTO
2024-04-06,wrfcopacabana,ALTA,MEDIA,BAJA,BAJA,False,CARRO
2024-04-06,wrfcaldas,MEDIA,BAJA,BAJA,MEDIA,True,CARRO
2024-04-06,wrfbello,MEDIA,MEDIA,BAJA,BAJA,False,CARRO
2024-04-06,wrfbarbosa,MEDIA,BAJA,BAJA,BAJA,False,CARRO
2024-04-07,wrfsabaneta,MEDIA,MEDIA,MEDIA,BAJA,True,MOTO
2024-04-07,wrfpalmitas,MEDIA,MEDIA,MEDIA,MEDIA,False,MOTO
2024-04-07,wrfmedOriente,MEDIA,BAJA,ALTA,MEDIA,True,MOTO
2024-04-07,wrfmedOccidente,BAJA,ALTA,BAJA,MEDIA,True,MOTO
2024-04-07,wrfmedCentro,ALTA,MEDIA,MEDIA,BAJA,False,CARRO
2024-04-07,wrflaestrella,MEDIA,MEDIA,MEDIA,MEDIA,True,MOTO
2024-04-07,wrfitagui,MEDIA,MEDIA,MEDIA,BAJA,True,MOTO
2024-04-07,wrfgirardota,BAJA,BAJA,BAJA,MEDIA,True,MOTO
2024-04-07,wrfenvigado,MEDIA,BAJA,BAJA,MEDIA,True,CARRO
2024-04-07,wrfcopacabana,ALTA,MEDIA,MEDIA,MEDIA,True,MOTO
2024-04-07,wrfcaldas,ALTA,BAJA,MEDIA,MEDIA,False,MOTO
